=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:06:43
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,863
Средняя доходность %,4.57
Медианная доходность %,1.62
Win rate %,67.7
Profit factor,5.62
Sharpe,2.63
Макс просадка %,38.78
Общая доходность %,1933719858.07
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-22.12
Ср. выигрыш %,8.22
Ср. проигрыш %,3.06
Макс серия побед,17
Макс серия потерь,6
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
601,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
602,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
603,MFGS,S2,STRONG,6.75,3.74,2023-08-25,2023-08-28,2023-09-05,497.29,501.04,0.75,6,ts_extend
604,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-07,2.38,2.56,7.42,5,ts_extend
605,JNOSP,S2,ULTRA,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.73,27.03,6,ts_extend
606,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.59,-0.78,6,ts_extend
607,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
608,NNSB,S2,STRONG,6.00,6.03,2023-10-17,2023-10-18,2023-10-26,7717.33,7682.57,-0.45,6,ts_extend
609,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
610,MTLR,S1,BASE,4.65,2.86,2023-10-19,2023-10-20,2023-10-27,255.63,292.53,14.44,5,ts_extend
611,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
612,LSNGP,S2,BASE,4.16,2.03,2023-10-25,2023-10-26,2023-11-02,206.68,210.16,1.69,5,max_hold
613,TGKBP,S2,ULTRA,9.22,3.87,2023-10-25,2023-10-26,2023-11-03,0.02,0.02,4.94,6,ts_extend
614,GEMC,S2,BASE,4.54,2.78,2023-11-06,2023-11-07,2023-11-09,852.36,843.75,-1.01,2,rotate_atr20
615,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
616,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
617,RUSI,S2,BASE,3.68,5.81,2023-11-08,2023-11-09,2023-11-16,181.09,235.87,30.25,5,ts_extend
618,OZON,S1,BASE,4.71,2.30,2023-11-21,2023-11-22,2023-11-29,2979.76,2945.88,-1.14,5,ts_extend
619,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
620,SIBN,S1,BASE,4.02,1.61,2023-12-26,2023-12-27,2024-01-05,858.42,845.05,-1.56,5,ts_extend
621,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
622,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-10,222.74,217.01,-2.57,3,rotate_atr20
623,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
624,KRKOP,S2,STRONG,6.71,4.74,2024-01-04,2024-01-05,2024-01-15,15.00,15.60,3.98,6,ts_extend
625,DVEC,S1,BASE,4.05,6.84,2024-01-09,2024-01-10,2024-01-17,3.74,3.78,1.29,5,ts_extend
626,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-15,1563.90,1545.72,-1.16,1,rotate_atr20
627,AMEZ,S1,BASE,4.18,4.39,2024-01-12,2024-01-15,2024-01-22,75.99,75.70,-0.38,5,ts_extend
628,MAGEP,S2,ULTRA,7.96,5.10,2024-01-12,2024-01-15,2024-01-23,4.63,4.64,0.22,6,ts_extend
629,YAKG,S2,ULTRA,8.48,4.08,2024-01-12,2024-01-15,2024-01-23,104.57,105.59,0.98,6,ts_extend
630,LSRG,S1,BASE,4.16,2.75,2024-01-16,2024-01-17,2024-01-24,715.94,745.21,4.09,5,ts_extend
631,EELT,S2,ULTRA,7.77,2.06,2024-01-22,2024-01-23,2024-01-25,15.14,17.99,18.80,2,rotate_atr20
632,BISVP,S2,ULTRA,9.83,3.29,2024-01-22,2024-01-23,2024-01-29,16.34,15.91,-2.58,4,rotate_atr20
633,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
634,KLSB,S2,STRONG,5.82,4.07,2024-01-24,2024-01-25,2024-02-02,36.18,37.04,2.38,6,ts_extend
635,MRKY,S2,BASE,4.86,5.96,2024-01-26,2024-01-29,2024-02-05,0.11,0.11,1.28,5,ts_extend
636,SNGS,S1,BASE,4.88,1.91,2024-02-01,2024-02-02,2024-02-09,30.50,30.22,-0.91,5,ts_extend
637,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
638,UPRO,S1,ULTRA,7.34,2.31,2024-02-08,2024-02-09,2024-02-19,2.20,2.28,3.91,6,ts_extend
639,LSRG,S1,STRONG,5.94,2.86,2024-02-26,2024-02-27,2024-03-06,967.55,1038.03,7.28,6,ts_extend
640,TRNFP,S2,STRONG,6.43,1.89,2024-02-26,2024-02-27,2024-03-06,1618.59,1595.46,-1.43,6,ts_extend
641,MVID,S1,BASE,4.68,3.53,2024-03-07,2024-03-11,2024-03-18,219.15,215.74,-1.56,5,ts_extend
642,KZOS,S2,STRONG,6.49,2.03,2024-03-07,2024-03-11,2024-03-14,109.58,106.53,-2.78,3,rotate_atr20
643,VJGZ,S2,BASE,4.85,2.75,2024-03-07,2024-03-11,2024-03-18,2453.92,2606.75,6.23,5,ts_extend
644,VGSB,S2,BASE,3.78,3.94,2024-03-13,2024-03-14,2024-03-21,17.39,18.17,4.51,5,ts_extend
645,RDRB,S2,ULTRA,8.84,3.79,2024-03-15,2024-03-18,2024-03-26,193.31,198.05,2.45,6,ts_extend
646,WUSH,S1,STRONG,5.26,2.72,2024-03-19,2024-03-20,2024-03-28,333.59,339.92,1.90,6,ts_extend
647,BISVP,S2,STRONG,5.16,2.63,2024-03-21,2024-03-22,2024-03-29,15.60,15.22,-2.49,5,rotate_atr20
648,CARM,S2,BASE,4.18,1.73,2024-03-25,2024-03-26,2024-03-27,2.49,2.53,1.89,1,rotate_atr20
649,WTCMP,S2,ULTRA,8.25,6.88,2024-03-26,2024-03-27,2024-04-04,11.84,12.26,3.52,6,ts_extend
650,AFKS,S1,BASE,3.61,2.15,2024-03-27,2024-03-28,2024-04-04,21.96,24.49,11.54,5,ts_extend
651,VSYD,S2,ULTRA,8.46,3.97,2024-03-28,2024-03-29,2024-04-08,19431.04,22893.01,17.82,6,ts_extend
652,RUAL,S1,ULTRA,7.62,1.66,2024-04-03,2024-04-04,2024-04-08,38.56,39.13,1.47,2,rotate_atr20
653,ENPG,S1,STRONG,5.20,1.99,2024-04-03,2024-04-04,2024-04-12,468.75,539.35,15.06,6,ts_extend
654,TASBP,S2,STRONG,5.92,5.50,2024-04-03,2024-04-04,2024-04-12,1.44,1.48,2.72,6,ts_extend
655,DVEC,S1,STRONG,6.60,3.29,2024-04-05,2024-04-08,2024-04-16,3.57,3.71,3.69,6,ts_extend
656,BRZL,S2,BASE,3.91,3.53,2024-04-09,2024-04-10,2024-04-17,1842.94,2753.59,49.41,5,max_hold
657,SPBE,S1,BASE,3.77,2.46,2024-04-11,2024-04-12,2024-04-19,100.86,123.55,22.49,5,ts_extend
658,AVAN,S2,BASE,4.60,2.14,2024-04-11,2024-04-12,2024-04-15,977.56,976.44,-0.12,1,rotate_atr20
659,RDRB,S2,BASE,4.42,4.57,2024-04-12,2024-04-15,2024-04-22,210.34,211.65,0.63,5,ts_extend
660,MTSS,S1,BASE,3.89,1.59,2024-04-16,2024-04-17,2024-04-24,318.36,317.57,-0.25,5,ts_extend
661,PMSBP,S2,ULTRA,8.58,4.11,2024-04-16,2024-04-17,2024-04-25,269.63,280.21,3.92,6,ts_extend
662,NKHP,S1,STRONG,5.36,2.85,2024-04-18,2024-04-19,2024-04-27,1104.26,1094.91,-0.85,6,ts_extend
663,PMSB,S2,ULTRA,7.61,3.57,2024-04-19,2024-04-22,2024-04-24,276.54,271.37,-1.87,2,rotate_atr20
664,MISBP,S2,BASE,4.14,5.70,2024-04-23,2024-04-24,2024-04-30,80.83,81.81,1.21,5,ts_extend
665,BSPB,S1,BASE,3.76,2.10,2024-04-24,2024-04-25,2024-05-02,338.05,339.63,0.47,5,ts_extend
666,GEMA,S2,STRONG,5.48,4.37,2024-04-25,2024-04-26,2024-05-06,198.87,205.38,3.27,6,ts_extend
667,SOFL,S1,BASE,4.25,2.06,2024-04-29,2024-04-30,2024-05-08,180.53,183.40,1.59,5,ts_extend
668,TGKA,S1,STRONG,6.94,2.84,2024-04-30,2024-05-02,2024-05-13,0.01,0.01,-0.58,6,ts_extend
669,MRKC,S2,BASE,3.70,2.01,2024-05-03,2024-05-06,2024-05-14,0.65,0.65,-0.54,5,ts_extend
670,STSB,S2,BASE,4.84,4.93,2024-05-13,2024-05-14,2024-05-21,3.49,3.49,0.12,5,ts_extend
671,RTKMP,S1,ULTRA,7.20,1.56,2024-05-16,2024-05-17,2024-05-27,92.25,90.79,-1.58,6,ts_extend
672,RTGZ,S2,BASE,5.08,4.56,2024-05-27,2024-05-28,2024-06-03,52183.36,40637.90,-22.12,4,cat_stop
673,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
674,KGKC,S2,STRONG,5.78,3.65,2024-07-03,2024-07-04,2024-07-12,56.69,56.59,-0.18,6,ts_extend
675,VJGZ,S2,BASE,4.38,6.44,2024-07-18,2024-07-19,2024-07-26,3543.66,3602.99,1.67,5,ts_extend
676,SOFL,S1,BASE,4.88,3.26,2024-08-08,2024-08-09,2024-08-16,152.96,157.19,2.76,5,ts_extend
677,PMSBP,S2,STRONG,5.17,6.66,2024-08-08,2024-08-09,2024-08-19,302.48,358.59,18.55,6,ts_extend
678,AMEZ,S2,BASE,4.12,5.87,2024-08-20,2024-08-21,2024-08-28,169.13,182.67,8.01,5,ts_extend
679,PRFN,S2,STRONG,5.23,7.19,2024-08-28,2024-08-29,2024-09-06,5.65,5.82,3.02,6,ts_extend
680,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
681,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
682,NKHP,S2,BASE,5.00,4.68,2024-09-24,2024-09-25,2024-10-02,800.28,825.93,3.21,5,ts_extend
683,PHOR,S1,BASE,4.85,2.86,2024-10-01,2024-10-02,2024-10-09,5508.80,5478.31,-0.55,5,ts_extend
684,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
685,NKNCP,S2,STRONG,6.27,2.74,2024-10-14,2024-10-15,2024-10-16,74.12,70.91,-4.33,1,rotate_atr20
686,BSPBP,S2,BASE,4.17,4.87,2024-10-14,2024-10-15,2024-10-22,57.09,59.07,3.46,5,ts_extend
687,AVAN,S2,STRONG,5.15,4.22,2024-10-15,2024-10-16,2024-10-17,823.32,846.64,2.83,1,rotate_atr20
688,MSTT,S2,STRONG,6.56,6.53,2024-10-16,2024-10-17,2024-10-25,189.90,190.59,0.36,6,ts_extend
689,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
690,LNZL,S2,STRONG,5.93,2.17,2024-10-22,2024-10-23,2024-10-24,12580.10,12080.64,-3.97,1,rotate_atr20
691,UNKL,S2,STRONG,5.31,5.18,2024-10-23,2024-10-24,2024-11-01,6119.78,6876.98,12.37,6,ts_extend
692,MRKC,S2,BASE,4.58,1.67,2024-10-25,2024-10-28,2024-11-02,0.39,0.43,10.77,5,ts_extend
693,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
694,WTCMP,S2,STRONG,6.20,1.93,2024-11-12,2024-11-13,2024-11-21,9.54,9.63,0.97,6,ts_extend
695,SVCB,S1,BASE,4.49,3.54,2024-11-18,2024-11-19,2024-11-26,14.16,14.11,-0.36,5,ts_extend
696,MRSB,S2,STRONG,6.21,4.87,2024-12-09,2024-12-10,2024-12-18,0.78,0.77,-1.16,6,ts_extend
697,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
698,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
699,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
700,UGLD,S1,BASE,3.95,3.31,2024-12-23,2024-12-24,2024-12-30,0.75,0.75,-0.63,5,ts_extend
701,KMAZ,S2,BASE,4.22,3.42,2024-12-30,2025-01-03,2025-01-13,113.38,115.87,2.19,5,ts_extend
702,OZPH,S1,ULTRA,7.28,5.77,2025-01-06,2025-01-08,2025-01-16,50.33,49.51,-1.63,6,ts_extend
703,MFGS,S2,BASE,4.70,5.74,2025-01-10,2025-01-13,2025-01-20,405.65,417.89,3.02,5,ts_extend
704,VKCO,S1,ULTRA,8.47,4.48,2025-01-15,2025-01-16,2025-01-24,338.14,354.52,4.85,6,ts_extend
705,TASBP,S2,STRONG,5.25,3.28,2025-01-17,2025-01-20,2025-01-22,0.88,0.93,6.02,2,rotate_atr20
706,VRSBP,S2,ULTRA,8.14,3.85,2025-01-17,2025-01-20,2025-01-28,148.44,181.38,22.19,6,ts_extend
707,KCHE,S2,BASE,3.97,5.07,2025-01-21,2025-01-22,2025-01-29,0.54,0.63,15.66,5,ts_extend
708,PIKK,S1,BASE,4.63,5.01,2025-01-24,2025-01-27,2025-02-03,699.02,715.08,2.30,5,ts_extend
709,APRI,S2,STRONG,5.80,1.84,2025-01-27,2025-01-28,2025-02-05,14.86,15.88,6.81,6,ts_extend
710,SAGOP,S2,ULTRA,8.54,3.95,2025-01-31,2025-02-03,2025-02-11,2.94,2.97,0.89,6,ts_extend
711,SELG,S1,ULTRA,10.00,3.11,2025-02-04,2025-02-05,2025-02-13,52.02,55.20,6.10,6,ts_extend
712,BRZL,S2,STRONG,5.36,4.13,2025-02-05,2025-02-06,2025-02-14,2271.63,2446.24,7.69,6,ts_extend
713,VGSBP,S2,STRONG,6.61,3.51,2025-02-10,2025-02-11,2025-02-19,11.52,11.59,0.64,6,ts_extend
714,NVTK,S1,BASE,4.97,2.69,2025-02-12,2025-02-13,2025-02-20,1257.81,1279.75,1.74,5,ts_extend
715,TRMK,S1,STRONG,6.83,2.91,2025-02-12,2025-02-13,2025-02-21,113.02,123.82,9.56,6,ts_extend
716,GCHE,S2,STRONG,5.75,2.58,2025-02-13,2025-02-14,2025-02-24,4467.14,4420.92,-1.03,6,ts_extend
717,GTRK,S1,BASE,4.63,4.89,2025-02-19,2025-02-20,2025-02-27,319.61,352.92,10.42,5,ts_extend
718,VJGZ,S2,STRONG,6.53,4.33,2025-02-19,2025-02-20,2025-02-28,3029.84,3163.41,4.41,6,ts_extend
719,MTLRP,S1,BASE,4.29,5.72,2025-02-20,2025-02-21,2025-02-28,126.95,129.85,2.28,5,ts_extend
720,MRKC,S2,STRONG,6.96,2.40,2025-02-21,2025-02-24,2025-02-27,0.62,0.63,0.51,3,rotate_atr20
721,CHGZ,S2,ULTRA,8.75,4.21,2025-02-26,2025-02-27,2025-03-07,123.20,132.16,7.28,6,ts_extend
722,LMBZ,S2,BASE,3.67,2.11,2025-02-27,2025-02-28,2025-03-07,457.73,472.03,3.12,5,ts_extend
723,WUSH,S1,BASE,4.39,4.63,2025-02-28,2025-03-03,2025-03-10,220.87,239.08,8.24,5,ts_extend
724,IRKT,S1,BASE,4.74,4.73,2025-02-28,2025-03-03,2025-03-10,42.47,43.51,2.46,5,ts_extend
725,LPSB,S2,ULTRA,7.17,3.07,2025-03-06,2025-03-07,2025-03-17,75.12,77.01,2.52,6,ts_extend
726,PAZA,S2,ULTRA,9.96,3.73,2025-03-06,2025-03-07,2025-03-17,11618.56,16490.81,41.94,6,ts_extend
727,BELU,S1,BASE,3.71,3.32,2025-03-07,2025-03-10,2025-03-17,537.86,550.29,2.31,5,ts_extend
728,RKKE,S2,BASE,3.89,4.45,2025-03-19,2025-03-20,2025-03-27,25040.00,26540.03,5.99,5,ts_extend
729,PHOR,S1,ULTRA,9.93,1.79,2025-03-25,2025-03-26,2025-04-01,6806.87,6680.64,-1.85,6,ts_extend
730,LENT,S2,BASE,4.65,3.42,2025-03-26,2025-03-27,2025-04-03,1418.77,1476.63,4.08,5,ts_extend
731,BELU,S1,ULTRA,8.35,3.61,2025-04-01,2025-04-02,2025-04-08,566.40,561.79,-0.82,6,ts_extend
732,UGLD,S1,BASE,3.91,4.09,2025-04-16,2025-04-17,2025-04-24,0.75,0.75,0.33,5,ts_extend
733,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
734,STSBP,S2,BASE,3.71,3.72,2025-05-12,2025-05-13,2025-05-20,4.58,4.79,4.74,5,ts_extend
735,STSB,S2,BASE,3.79,3.02,2025-05-12,2025-05-13,2025-05-20,3.45,3.51,2.00,5,ts_extend
736,KRSBP,S2,STRONG,6.24,2.88,2025-05-19,2025-05-20,2025-05-28,19.55,19.94,2.01,6,ts_extend
737,BANEP,S1,BASE,3.64,2.21,2025-05-26,2025-05-27,2025-06-01,1141.82,1136.02,-0.51,5,ts_extend
738,CARM,S2,ULTRA,7.14,1.83,2025-06-02,2025-06-03,2025-06-06,1.54,1.60,4.26,3,rotate_atr20
739,MRKU,S2,STRONG,5.89,3.07,2025-06-02,2025-06-03,2025-06-09,0.40,0.40,0.45,6,ts_extend
740,PIKK,S1,BASE,3.78,3.77,2025-06-03,2025-06-04,2025-06-09,588.94,627.67,6.58,5,ts_extend
741,LEAS,S1,BASE,3.99,2.32,2025-06-03,2025-06-04,2025-06-09,642.53,654.44,1.85,5,ts_extend
742,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
743,FESH,S1,ULTRA,9.27,2.78,2025-06-10,2025-06-11,2025-06-18,67.23,67.65,0.63,6,ts_extend
744,MRKZ,S2,BASE,3.99,3.65,2025-06-16,2025-06-17,2025-06-24,0.09,0.10,11.77,5,ts_extend
745,RNFT,S1,STRONG,5.62,3.17,2025-06-17,2025-06-18,2025-06-26,132.66,132.77,0.09,6,ts_extend
746,ASTR,S1,STRONG,5.18,2.20,2025-06-25,2025-06-26,2025-07-02,394.28,395.82,0.39,6,ts_extend
747,POSI,S1,STRONG,6.38,2.96,2025-06-25,2025-06-26,2025-07-02,1213.74,1309.57,7.90,6,ts_extend
748,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
749,UWGN,S1,STRONG,5.79,2.67,2025-07-02,2025-07-03,2025-07-09,39.80,39.26,-1.37,6,ts_extend
750,RKKE,S2,BASE,4.34,2.46,2025-07-02,2025-07-03,2025-07-08,16456.29,16607.21,0.92,5,ts_extend
751,KRKNP,S2,BASE,4.57,2.69,2025-07-07,2025-07-08,2025-07-13,7552.06,7442.23,-1.45,5,ts_extend
752,MSRS,S2,STRONG,5.34,1.96,2025-07-07,2025-07-08,2025-07-14,1.21,1.21,-0.50,6,ts_extend
753,X5,S1,BASE,4.54,1.39,2025-07-08,2025-07-09,2025-07-14,2875.09,2920.78,1.59,5,ts_extend
754,LEAS,S1,STRONG,5.66,2.22,2025-07-14,2025-07-15,2025-07-21,625.20,664.22,6.24,6,ts_extend
755,CARM,S2,STRONG,6.20,2.18,2025-07-17,2025-07-18,2025-07-24,1.73,1.74,0.64,6,ts_extend
756,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
757,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
758,CNRU,S2,STRONG,5.19,2.84,2025-07-23,2025-07-24,2025-07-30,584.93,589.46,0.77,6,ts_extend
759,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
760,IVAT,S1,STRONG,6.26,5.10,2025-07-28,2025-07-29,2025-08-06,185.15,185.78,0.34,6,ts_extend
761,PHOR,S1,BASE,4.45,1.78,2025-07-29,2025-07-30,2025-08-04,6461.32,6526.54,1.01,3,rotate_atr20
762,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-05,2.70,2.81,3.74,3,rotate_atr20
763,SAREP,S2,BASE,4.22,4.15,2025-07-30,2025-07-31,2025-08-07,0.25,0.29,14.96,5,ts_extend
764,ENPG,S1,BASE,4.72,3.12,2025-08-01,2025-08-04,2025-08-11,441.81,506.29,14.60,5,max_hold
765,TNSE,S2,BASE,5.01,4.78,2025-08-04,2025-08-05,2025-08-12,2834.53,2958.19,4.36,5,ts_extend
766,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
767,YRSB,S2,STRONG,6.18,4.00,2025-08-06,2025-08-07,2025-08-15,707.13,734.85,3.92,6,ts_extend
768,MVID,S1,STRONG,5.14,1.99,2025-08-08,2025-08-11,2025-08-17,94.45,101.44,7.39,6,ts_extend
769,LSNG,S2,ULTRA,8.93,3.67,2025-08-11,2025-08-12,2025-08-18,16.44,16.28,-0.98,6,ts_extend
770,SNGS,S1,STRONG,6.79,1.64,2025-08-13,2025-08-14,2025-08-15,23.89,23.74,-0.61,1,rotate_atr20
771,RUAL,S1,BASE,3.98,2.86,2025-08-14,2025-08-15,2025-08-20,36.82,36.42,-1.09,5,ts_extend
772,RKKE,S2,ULTRA,7.64,2.96,2025-08-14,2025-08-15,2025-08-20,18910.21,18490.37,-2.22,5,rotate_atr20
773,SVET,S2,BASE,4.97,6.61,2025-08-18,2025-08-19,2025-08-26,19.47,27.92,43.38,5,ts_extend
774,SGZH,S1,STRONG,6.18,3.10,2025-08-19,2025-08-20,2025-08-26,1.74,1.72,-1.07,6,ts_extend
775,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
776,MISB,S2,ULTRA,7.16,2.88,2025-08-25,2025-08-26,2025-09-03,53.39,55.79,4.50,6,ts_extend
777,SELG,S1,BASE,4.81,2.31,2025-08-26,2025-08-27,2025-09-01,50.86,51.18,0.63,5,ts_extend
778,VSMO,S1,STRONG,6.21,4.42,2025-08-26,2025-08-27,2025-09-02,35656.96,35111.89,-1.53,6,ts_extend
779,GEMC,S2,BASE,4.59,2.10,2025-08-28,2025-08-29,2025-09-03,818.21,816.18,-0.25,5,ts_extend
780,TRMK,S1,ULTRA,7.33,1.89,2025-09-03,2025-09-04,2025-09-10,114.82,119.69,4.24,6,ts_extend
781,KBSB,S2,STRONG,6.83,4.63,2025-09-03,2025-09-04,2025-09-10,711.14,755.98,6.31,6,ts_extend
782,UGLD,S1,ULTRA,8.02,1.70,2025-09-09,2025-09-10,2025-09-16,0.62,0.65,5.06,6,ts_extend
783,VRSBP,S2,BASE,4.70,2.63,2025-09-09,2025-09-10,2025-09-15,138.62,136.64,-1.43,5,ts_extend
784,ZILL,S2,ULTRA,8.62,3.04,2025-09-15,2025-09-16,2025-09-17,4046.46,4063.49,0.42,1,rotate_atr20
785,SARE,S2,BASE,4.82,5.62,2025-09-15,2025-09-16,2025-09-23,0.58,0.59,2.18,5,ts_extend
786,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
787,LPSB,S2,STRONG,5.71,2.27,2025-09-22,2025-09-23,2025-09-29,71.81,73.34,2.12,6,ts_extend
788,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
789,MRKZ,S2,ULTRA,9.45,1.98,2025-09-24,2025-09-25,2025-09-26,0.09,0.09,-2.04,1,rotate_atr20
790,LVHK,S2,BASE,3.86,3.31,2025-09-25,2025-09-26,2025-10-01,26.04,27.07,3.96,5,ts_extend
791,GEMA,S2,STRONG,5.66,2.40,2025-09-26,2025-09-29,2025-10-05,116.39,115.73,-0.56,6,ts_extend
792,GMKN,S1,BASE,3.69,2.68,2025-09-29,2025-09-30,2025-10-05,124.08,122.64,-1.16,5,ts_extend
793,PHOR,S1,BASE,4.27,1.57,2025-09-29,2025-09-30,2025-10-05,7193.49,7081.43,-1.56,5,ts_extend
794,KRKOP,S2,BASE,4.91,2.53,2025-09-30,2025-10-01,2025-10-06,13.40,13.76,2.69,5,ts_extend
795,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
796,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
797,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
798,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-24,143.83,141.59,-1.56,5,ts_extend
799,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
800,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
801,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
802,ZAYM,S2,STRONG,5.50,2.03,2025-10-30,2025-10-31,2025-11-09,145.18,150.91,3.94,7,max_hold
803,SFIN,S1,STRONG,5.55,3.18,2025-11-05,2025-11-06,2025-11-12,1280.25,1384.04,8.11,6,ts_extend
804,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
