=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:04:49
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.8
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,865
Средняя доходность %,4.56
Медианная доходность %,1.63
Win rate %,69.6
Profit factor,5.78
Sharpe,2.56
Макс просадка %,36.53
Общая доходность %,1237228902.20
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.92
Ср. проигрыш %,3.13
Макс серия побед,20
Макс серия потерь,7
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
805,KRKOP,S2,BASE,4.91,2.53,2025-09-30,2025-10-01,2025-10-06,13.40,13.76,2.69,5,ts_extend
806,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
807,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
808,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
809,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-24,143.83,141.59,-1.56,5,ts_extend
810,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
811,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
812,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
813,MRSB,S2,BASE,4.06,3.39,2025-10-27,2025-10-28,2025-11-03,0.88,0.93,5.43,5,ts_extend
814,ZAYM,S2,STRONG,5.50,2.03,2025-10-30,2025-10-31,2025-11-09,145.18,150.91,3.94,7,max_hold
815,SFIN,S1,STRONG,5.55,3.18,2025-11-05,2025-11-06,2025-11-12,1280.25,1384.04,8.11,6,ts_extend
816,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
817,SAREP,S2,STRONG,6.84,4.62,2025-11-06,2025-11-07,2025-11-13,0.34,0.35,3.18,6,ts_extend
818,ELFV,S2,STRONG,5.81,2.50,2025-11-10,2025-11-11,2025-11-17,0.52,0.54,4.64,6,ts_extend
819,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
820,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
821,SFIN,S1,BASE,3.91,3.20,2025-11-17,2025-11-18,2025-11-25,1356.77,1804.25,32.98,5,ts_extend
822,PMSBP,S2,STRONG,6.00,2.68,2025-11-17,2025-11-18,2025-11-26,418.87,478.83,14.32,6,ts_extend
823,KRSB,S2,ULTRA,7.12,2.01,2025-11-18,2025-11-19,2025-11-21,22.24,21.94,-1.31,2,rotate_atr20
824,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
825,RAGR,S1,BASE,3.65,1.84,2025-11-24,2025-11-25,2025-11-30,121.53,120.08,-1.20,5,ts_extend
826,MVID,S1,ULTRA,8.05,2.63,2025-11-24,2025-11-25,2025-12-01,67.06,65.79,-1.89,6,ts_extend
827,MRKS,S2,ULTRA,8.40,3.33,2025-11-26,2025-11-27,2025-12-03,0.47,0.50,7.37,6,ts_extend
828,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-05,3.00,3.55,18.29,3,rotate_atr20
829,KBSB,S2,ULTRA,7.25,2.48,2025-12-02,2025-12-03,2025-12-11,800.78,839.25,4.80,6,ts_extend
830,VKCO,S1,STRONG,5.20,2.42,2025-12-04,2025-12-05,2025-12-13,288.66,292.96,1.49,6,ts_extend
831,TORSP,S2,BASE,4.24,3.65,2025-12-04,2025-12-05,2025-12-12,0.49,0.54,9.97,5,ts_extend
832,SARE,S2,ULTRA,8.68,2.12,2025-12-10,2025-12-11,2025-12-17,0.55,0.55,-0.50,5,rotate_atr20
833,KZOSP,S2,ULTRA,7.87,2.59,2025-12-11,2025-12-12,2025-12-18,17.24,17.28,0.28,6,ts_extend
834,SAREP,S2,BASE,4.78,3.95,2025-12-16,2025-12-17,2025-12-22,0.36,0.40,11.67,5,ts_extend
835,MVID,S1,ULTRA,7.81,2.56,2025-12-17,2025-12-18,2025-12-24,78.02,89.71,14.98,6,ts_extend
836,ETLN,S2,BASE,4.59,2.38,2025-12-17,2025-12-18,2025-12-23,41.81,41.72,-0.21,5,ts_extend
837,RKKE,S2,ULTRA,7.54,2.51,2025-12-22,2025-12-23,2025-12-29,16686.66,16471.20,-1.29,6,ts_extend
838,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
839,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
840,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-06,74.07,72.53,-2.07,2,rotate_atr20
841,GEMC,S2,ULTRA,8.49,3.30,2025-12-29,2025-12-30,2026-01-13,847.85,868.56,2.44,6,ts_extend
842,BISVP,S2,STRONG,5.52,3.37,2026-01-05,2026-01-06,2026-01-15,12.25,12.35,0.81,6,ts_extend
843,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
844,LSNG,S2,BASE,3.70,2.88,2026-01-12,2026-01-13,2026-01-14,16.64,16.30,-2.00,1,rotate_atr20
845,MFGS,S2,STRONG,5.92,4.44,2026-01-13,2026-01-14,2026-01-20,412.66,425.39,3.09,6,ts_extend
846,MSNG,S2,ULTRA,9.06,2.55,2026-01-15,2026-01-16,2026-01-24,2.46,2.59,5.53,8,ts_extend
847,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-22,27.74,28.25,1.84,2,rotate_atr20
848,SELG,S1,STRONG,5.86,2.44,2026-01-20,2026-01-21,2026-01-27,51.47,56.04,8.87,6,ts_extend
849,LNZLP,S2,STRONG,5.84,5.30,2026-01-21,2026-01-22,2026-01-28,811.30,859.62,5.96,6,ts_extend
850,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
851,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
852,KCHEP,S2,ULTRA,8.69,2.20,2026-01-27,2026-01-28,2026-01-29,0.84,0.85,1.47,1,rotate_atr20
853,LNZLP,S2,STRONG,6.49,4.22,2026-01-28,2026-01-29,2026-02-04,921.47,952.95,3.42,6,ts_extend
854,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
855,VKCO,S1,BASE,3.93,2.00,2026-02-03,2026-02-04,2026-02-09,310.10,311.72,0.52,5,ts_extend
856,PMSBP,S2,BASE,4.70,4.82,2026-02-03,2026-02-04,2026-02-09,891.42,877.54,-1.56,5,ts_extend
857,PAZA,S2,STRONG,5.65,2.94,2026-02-09,2026-02-10,2026-02-18,10436.67,10256.52,-1.73,6,ts_extend
858,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
859,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
860,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-06,454.73,416.33,-8.44,3,rotate_atr20
861,JNOSP,S2,BASE,4.36,7.20,2026-03-02,2026-03-03,2026-03-10,16.49,17.48,6.05,5,ts_extend
862,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
863,RUAL,S1,BASE,3.71,1.93,2026-03-06,2026-03-09,2026-03-14,43.14,44.79,3.82,5,ts_extend
864,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
865,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
